name,price,old orice,sales,url,image,productInformation,fullDescription,color,Product details,left,rating,brand,is_best_seller,new release,productCategory
OPPO Glass Film For OPPO A17 4G Global,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-glass-film-for-oppo-a17-4g-global-38231068.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/013283/1.jpg?9303,SKU: OP872EA1F7K9VNAFAMZ Model: B17641RXK=EDA004062803 Production Country: China Size (L x W x H cm): 20 x 10 x 1cm Color: Multicolor Main Material: Multi-Material,Glass Film For OPPO A17 4G Global Glass Film For OPPO A17 4G Global Glass Film For OPPO A17 4G Global Glass Film For OPPO A17 4G Global Glass Film For OPPO A17 4G Global,Size (L x W x H cm): 20 x 10 x 1cm,"  Glass Film For OPPO A17 4G Global 1. Ultra-clear: optical grade light transmittance, ultra-low reflectivity and high air permeability. 2. Anti-fingerprint: Surface polymer anti-fingerprint treatment. 3. Coverage: fit the real hine and cover in place. 4. Smooth touch: Eliminate the touch of ordinary film, smoother feel and touch. 5. Simple and easy to stick: as long as the hole is d, it will automatically absorb and evacuate the air inside.   ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-tpu-ring-holder-case-for-oppo-realme-9i-a36-a96-4g-34773311.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/11/337743/1.jpg?7996,SKU: OP872EA06R09BNAFAMZ Model: B176415FK=EDA003004608D Production Country: China Size (L x W x H cm): 20 x 16 x 1cm Color: Blue Flower Main Material: Multi-Material,TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G,Size (L x W x H cm): 20 x 16 x 1cm," TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G 1. Material: Made of durable, safety soft TPU, anti-scratch and absorb the pressure. 2. Stylish Design: Unique marble flower design pattern showcase your personality, match any occasions. And the case good as a gift for your family, friends and lover on her birthday or holiday. He/she will love it. 3. Precision cut: Easy access to the charging port, headphone jack, volume buttons and silent button, , easy to install and take off. 4. Easy Use: The phone ase is ultra-thin and lightweight, with good durability , which is more scratch-resistant, non-, beautiful in appearance, and the translucent rear ensures that show the beauty of phone. 5. Lightweight and Comfort Grip: The case is designed to be easily held, pocketed, offering enough firm grip and good protection, with no bulk and no pery, keeps original phones touch. 6. The ring stand makes it easier to watch videos horizontally, is sturdy and durable, and has a comfortable design.   ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A76 - 6.56 Inche Dual SIM 4G LTE ,6GB Ram, 128 GB Storage -Glowing Black","EGP 6,888.00","EGP 6,888.00",14%,https://www.jumia.com.eg/oppo-a76-6.56-inche-dual-sim-4g-lte-6gb-ram-128-gb-storage-glowing-black-38533214.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/233583/1.jpg?0486,SKU: OP872MP0OJS1BNAFAMZ Model: a76 Size (L x W x H cm): 164.4x75.7x8.4 ملم Color: Glowing Black,المعالج: ثماني النواة Snapdragon 680 تكنولوجيا 6 نانو التخزين / الرام: 128 جيجا مع 6 جيجا رام الكاميرا: خلفية ثنائية 13+2 م.ب. / امامية 8 م.ب. الشاشة: 6.56 بوصة بدقة HD+ بها ثقب صغير نظام التشغيل: اندرويد 11 البطارية: 5000 مللي أمبير,Color: Glowing Black," Network Technology GSM / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 3G bands HSDPA 850 / 900 / 2100 4G bands LTE (unspecified) Speed HSPA 42.2/5.76 Mbps, LTE-A Display  Type IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Size 6.56 inches, 103.4 cm2 (~83.1% screen-to-body ratio) Resolution 720 x 1612 pixels, 20:9 ratio (~269 ppi density) Platform OS Android 11, ColorOS 11.1 Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU Adreno 610                                                                                      Memory Card slot microSDXC Internal 128GB 6GB RAM  UFS 2.1 Camera  main Camera Dual 13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF 2 MP, f/2.4, (depth) Features LED flash, HDR, panorama Video 1080p@30fps front camera Single 8 MP, f/2.0, (wide) Features HDR Video1080p@30fps Sound  Loudspeaker Yes 3.5mm jack Yes COMMS  WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE, aptX HD GPS Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS USB USB Type-C 2.0, USB On-The-Go Sensors  Fingerprint (side-mounted), accelerometer, proximity, compass Battery  TypeLi-Po 5000 mAh, non-removable",1 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO A77s - 8GB RAM - 128GB - Sunset Orange (2B Warranty),"EGP 8,699.00","EGP 8,699.00",3%,https://www.jumia.com.eg/oppo-a77s-8gb-ram-128gb-sunset-orange-2b-warranty-40181954.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/918104/1.jpg?6589,"SKU: OP872MP0RC6MWNAFAMZ Model: A77s Size (L x W x H cm): 163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in) Color: Sunset Orange Main Material: Glass front, plastic frame, plastic back or eco leather back","More Information Brand Oppo Color Orange Network 2G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 Network 3G HSDPA 850 / 900 / 2100 4G Network LTE SIM card Dual SIM (Nano-SIM, dual stand-by) SIM card Dual SIM Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU (Processor) Octa Core CPU Speed (GHz) Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU Adreno 610 RAM 8 GB Display Size 6.5 inches Display Type 6.56 inches, 720 x 1612 pixels, 20:9 ratio (~269 ppi density) IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM) Internal Storage 128 GB Operating System Android OS version Android 12, ColorOS 12.1 Primary Camera Dual: 50 MP, f/1.8, 27mm (wide), PDAF + 2 MP, f/2.4, (depth) LED flash, HDR, panorama Secondary Camera 8 MP, f/2.0, 26mm (wide) Panorama Video Resolutions 1080p@30fps Bluetooth 5.0, A2DP, LE, aptX HD Connectivity WLAN: Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct   Bluetooth: 5.0, A2DP, LE, aptX HD   Positioning: GPS, GLONASS, BDS, GALILEO, QZSS   NFC: Yes   Radio: No   USB: USB Type-C 2.0, OTG   Sensors Fingerprint (side-mounted), accelerometer, proximity, compass   Battery Li-Po 5000 mAh, non-removable 33W wired, 100% in 69 min (advertised) Product Warranty 1 Year",Color: Sunset Orange,  Premium Design  33W SUPERVOOCTM  Upgrade to 8GB Extended RAM  50MP AI Dual Camera  Ultra-Linear Stereo Speaker  DESIGN   ,2 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO For OPPO Realme X2 / K5 Protective Case,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-for-oppo-realme-x2-k5-protective-case-34744267.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/76/244743/1.jpg?4160,SKU: OP872EA19E6TJNAFAMZ Model: B176415FK=EDA001562008F Production Country: China Size (L x W x H cm): 20 x 16 x 1cm Color: Dark Green Main Material: Multi-Material,For OPPO Realme X2 / K5 Protective Case For OPPO Realme X2 / K5 Protective Case For OPPO Realme X2 / K5 Protective Case For OPPO Realme X2 / K5 Protective Case For OPPO Realme X2 / K5 Protective Case,Size (L x W x H cm): 20 x 16 x 1cm," For OPPO Realme X2 / K5 Protective Case 1. Silicone material, non-toxic and odoess, has excellent wear resistance, is not easy to age, and has bright colors. It has better protection and functionality than ordinary plastics. 2. Design to fit your phone. 3. Simple, comfortable and easy to carry. 4. It can fully protect the equipment from normal scratches, dirt, tearing and abrasion. 5. All buttons and ports are easy to access. ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-tpu-ring-holder-case-for-oppo-realme-9i-a36-a96-4g-34773050.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/05/037743/1.jpg?8047,SKU: OP872EA02ZZ5BNAFAMZ Model: B176415FK=EDA003004608B Production Country: China Size (L x W x H cm): 20 x 16 x 1cm Color: Black Flower Main Material: Multi-Material,TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G,Size (L x W x H cm): 20 x 16 x 1cm," TPU Ring Holder Case For OPPO Realme 9i / A36 / A96 4G 1. Material: Made of durable, safety soft TPU, anti-scratch and absorb the pressure. 2. Stylish Design: Unique marble flower design pattern showcase your personality, match any occasions. And the case good as a gift for your family, friends and lover on her birthday or holiday. He/she will love it. 3. Precision cut: Easy access to the charging port, headphone jack, volume buttons and silent button, , easy to install and take off. 4. Easy Use: The phone ase is ultra-thin and lightweight, with good durability , which is more scratch-resistant, non-, beautiful in appearance, and the translucent rear ensures that show the beauty of phone. 5. Lightweight and Comfort Grip: The case is designed to be easily held, pocketed, offering enough firm grip and good protection, with no bulk and no pery, keeps original phones touch. 6. The ring stand makes it easier to watch videos horizontally, is sturdy and durable, and has a comfortable design.   ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO For OPPO Narzo 30 5G Leather Case,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-for-oppo-narzo-30-5g-leather-case-37096015.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/51/069073/1.jpg?0376,SKU: OP872EA0UEL5DNAFAMZ Model: B17641WHL=SYA001564807D Production Country: China Size (L x W x H cm): 20 x 16 x 1cm Color: Baby Blue Main Material: Multi-Material,For OPPO Narzo 30 5G Leather Case For OPPO Narzo 30 5G Leather Case For OPPO Narzo 30 5G Leather Case For OPPO Narzo 30 5G Leather Case For OPPO Narzo 30 5G Leather Case,Size (L x W x H cm): 20 x 16 x 1cm," For OPPO Narzo 30 5G Leather Case 1. Durable sewing edge with longer use time 2. Design to good-fit precision for your phone 3. Simple, comfortable, easy to carry 4. Flip stand design set you at ease for horizontal viewing 5. It adequately protects devices from the normal scratches, dirt, tear and wear 6. All buttons and ports are easy to access 7. Convenient card slots & cash & photo frame compartment 8. The leather material is low carbon, clean, nontoxic to humans, can be assured to carry, protect the health of you and your family   ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO For Realme V13 5G / Realme 8 5G Leather Case,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-for-realme-v13-5g-realme-8-5g-leather-case-34788835.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/888743/1.jpg?9642,SKU: OP872EA0W30TJNAFAMZ Model: B17641WHL=EDA001482301B Production Country: China Size (L x W x H cm): 20 x 16 x 2cm Color: Dark Green Main Material: Multi-Material,For Realme V13 5G / Realme 8 5G Leather Case For Realme V13 5G / Realme 8 5G Leather Case For Realme V13 5G / Realme 8 5G Leather Case For Realme V13 5G / Realme 8 5G Leather Case For Realme V13 5G / Realme 8 5G Leather Case,Size (L x W x H cm): 20 x 16 x 2cm," For Realme V13 5G / Realme 8 5G Leather Case 1. Simple, comfortable and easy to carry. 2. It is very popular for its unique texture and novel style. 3. Flip frame design makes it easy for you to watch horizontally. 4. Function card slot, wallet and bracket, easy to use. 5. Easy access to all ports and buttons without removing the shell. ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO A55, 64GB, 4GB Ram, Dual SIM, Fingerprint ,starry Black","EGP 5,830.00","EGP 5,830.00",17%,https://www.jumia.com.eg/oppo-a55-64gb-4gb-ram-dual-sim-fingerprint-starry-black-38474426.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/62/447483/1.jpg?5485,"SKU: OP872MP116GSBNAFAMZ Model: A55 Production Country: China Size (L x W x H cm): 163.6 x 75.7 x 8.4 mm Color: starry black Main Material: Build Glass front, plastic back, plastic frame","64GB 4GB Ram  Dual SIM (Nano-SIM, dual stand-by)  Fingerprint (side-mounted)",Size (L x W x H cm): 163.6 x 75.7 x 8.4 mm,"  NETWORK  Technology: GSM / HSPA / LTE  BODY  Dimensions: 163.6 x 75.7 x 8.4 mm Weight: 192 g SIM: Dual SIM (Nano-SIM, dual stand-by)  DISPLAY  Type: IPS LCD touchscreen Size: 6.51 inches (~82.6% screen-to-body ratio) 720 x 1600 pixels, 20:9 ratio (~270 ppi density)  PLATFORM  OS: Android 10 Chipset: Mediatek MT6765 Helio P35  MEMORY  Internal: 64 GB RAM: 4 GB  MAIN CAMERA   ( 50MP Main + 2MP Mono + 2MP macro Lens) - 16MP Front Camera. Features: LED flash, HDR and panorama Video:  1080p@30fps  SELFIE CAMERA  Single: 16 MP Video: 1080p@30fps  SOUND  Loudspeaker: Yes 3.5 mm jack: Yes  COMMUNICATIONS  WLAN: Wi-Fi 802.11 b/g/n, and hotspot Bluetooth: 5.0, A2DP, LE GPS: Yes, with A-GPS, GLONASS and BDS USB Type-C 2.0  FEATURES  Sensors: Fingerprint (side-mounted), accelerometer, proximity, compass  BATTERY  Non-removable Li-Po 5000 mAh battery Fast charging 18W",5 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO Shock-resistant glass film for Pad Air,Shipped from abroad,Shipped from abroad,,https://www.jumia.com.eg/oppo-shock-resistant-glass-film-for-pad-air-37913221.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/231973/1.jpg?2385,SKU: OP872EA07A691NAFAMZ Model: OPD2102A-GF,"Due to the international shipment from Japan, we will ship out your order within 7 business days, and the product will be delivered to you within approximately 2 weeks from the date of shipment.",Model: OPD2102A-GF," A convenient function that can be used immediately. Sleep can be turned ON/OFF instantly by opening and closing the front cover. Convenient functions that can be used quickly when you want to use also prevent battery consumption.Stand function for easy viewing. The tri-fold front cover with magnetic flip can be folded and used as a stand. It is convenient because you can use both hands.High quality material with protection. Like real leather, the thin and supple PU leather material is highly abrasion resistant and provides high protection.Discerning thinness and lightness. The simple design of the one-piece molding that does not impair the design of the terminal achieves excellent lightness with a thinness of 17 mm.Perfect fit in every detail. Precisely placed camera holes and a magnetic flip that can be firmly fixed on the front and back protect your device.",5 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
"OPPO Reno 7, 128 GB, 8GB Ram, Dual SIM, GB Black","EGP 10,250.00","EGP 10,250.00",15%,https://www.jumia.com.eg/oppo-reno-7-128-gb-8gb-ram-dual-sim-gb-black-38562455.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/55/426583/1.jpg?9651,"SKU: OP872MP0WZZFBNAFAMZ Model: Reno 7 Production Country: China Color: Black Main Material: Build Glass front, plastic back, plastic frame",128GB Memory 8GB RAM  Dual SIM Fast Charge Finger Print,Color: Black," Height: 160.6 mm Width: 73.2 mm Thickness: 7.81 mm Weight: About 173 g (Rounded to the nearest integer) ​RAM and ROM Capacities: 8 GB + 128 GB RAM Type: LPDDR4X@ 2133 MHz, 2 x 16-bit ROM Specifications: UFS2.2 @ 2 Lanes HS-Gear3 Phone Storage Card: Supported USB OTG: Supported (Reverse charging supported) ​Size: 6.4"" Screen Ratio: 90.8% Resolution: FHD (2400 × 1080) Refresh Rate: Maximum: 90 Hz；Options: 90 Hz or 60 Hz Touch Sampling Rate: Maximum: 180 Hz (2 fingers)；Default: 120 Hz (5 fingers) Colour Gamut: Vivid mode: 100% DCI-P3/135% sRGB；Gentle mode: 76% DCI-P3/103% sRGB Color Depth: 16.7 million colors (8-bit) Pixel Density: 409 PPI Brightness: 430 nits (typical); up to 600 nits in sunlight (typical) and up to 800 nits when displaying HDR or HDR10+ contents. Panel: Rigid LTPS AMOLED display Cover Glasses: Corning Gorilla Glass 5",1 units left,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,TRUE,phone
OPPO Leather Case For Realme 10 4G,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-leather-case-for-realme-10-4g-39772086.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/68/027793/1.jpg?7169,SKU: OP872EA14I2KXNAFAMZ Model: B17641RCK=EDA004126305D Production Country: China Size (L x W x H cm): 20 x 16 x 2cm Color: Green Main Material: Multi-Material,Leather Case For Realme 10 4G Leather Case For Realme 10 4G Leather Case For Realme 10 4G Leather Case For Realme 10 4G Leather Case For Realme 10 4G,Size (L x W x H cm): 20 x 16 x 2cm,"  Leather Case For Realme 10 4G 1. Made of PU leather and TPU, it may work for a long time. 2. It adequately protects devices from the normal scratches, dirt, tear and wear. 3. Holder design makes horizontal viewing more convenient. 4. With card slots and wallet, practical and functional. 5. Access to all ports and buttons easily without removing the case.  Note: The actual product is subject to the title model, the model hine of the picture is only for effect reference.   ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
OPPO Beauty Gi Leather Case For OPPO Realme C11,Shipped from abroad,Shipped from abroad,30%,https://www.jumia.com.eg/oppo-beauty-gi-leather-case-for-oppo-realme-c11-34764318.html,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/81/346743/1.jpg?6941,SKU: OP872EA1CFJJRNAFAMZ Model: B176415FK=EDA002106112C Production Country: China Size (L x W x H cm): 20 x 16 x 2cm Color: Blue Main Material: Multi-Material,Beauty Gi Leather Case For OPPO Realme C11 Beauty Gi Leather Case For OPPO Realme C11 Beauty Gi Leather Case For OPPO Realme C11 Beauty Gi Leather Case For OPPO Realme C11 Beauty Gi Leather Case For OPPO Realme C11,Size (L x W x H cm): 20 x 16 x 2cm," Beauty Gi Leather Case For OPPO Realme C11 1. Made of PU leather and TPU material, it may work for a long time. 2. It adequately protects devices from the normal scratches, dirt, tear and wear. 3. Holder design makes horizontal viewing more convenient. 4. With card slots and wallet, practical and functional. 5. Access to all ports and buttons easily without removing the case.  Note: The actual product is subject to the title model. The model hine in the picture is only for reference. ",In stock,0 out of 5 (No ratings available),Brand: OPPO | Similar products from OPPO,FALSE,FALSE,phone
